"{20, 4, 0. - 26.711056949456328*I, 0. - 1.3029783877783574*I}","{20, 8, 0. - 5.8602008589861105*I, 0. - 0.28586345653590783*I}","{20, 12, 0. - 24.34813869934543*I, 0. - 1.187714082894899*I}","{20, 16, 0. - 21.639687928996608*I, 0. - 1.0555945331217857*I}","{20, 20, 3.7077958750753153 - 16.008829218610288*I, 0.18086809146708854 - 0.7809184984687946*I}","{20, 24, 8.44305315312373 - 15.564454045763302*I, 0.41185625137188925 - 0.7592416607689416*I}","{20, 28, 11.995982202661464 - 15.376868762930002*I, 0.5851698635444617 - 0.7500911591673172*I}","{20, 32, 15.142136664309271 - 15.273604588858058*I, 0.7386408128931352 - 0.7450538823833199*I}","{20, 36, 18.074929405418622 - 15.209533291802915*I, 0.8817038734350547 - 0.7419284532586788*I}","{20, 40, 20.8797087175384 - 15.166330433284253*I, 1.0185223764652878 - 0.7398209967455733*I}"
"{30, 4, 0. - 39.99790762222781*I, 0. - 1.3114068072861578*I}","{30, 8, 0. - 39.45428971166751*I, 0. - 1.2935832692350004*I}","{30, 12, 0. - 7.343014194719959*I, 0. - 0.24075456376131016*I}","{30, 16, 0. - 37.16937647428998*I, 0. - 1.2186680811242618*I}","{30, 20, 0. - 35.20319713697655*I, 0. - 1.1542031848189034*I}","{30, 24, 0. - 32.24590280268086*I, 0. - 1.0572427148419954*I}","{30, 28, 0. - 23.34427453973379*I, 0. - 0.7653860504830751*I}","{30, 32, 8.288237168730541 - 23.507859260250218*I, 0.271745480941985 - 0.7707494839426301*I}","{30, 36, 12.604720188080732 - 23.15121904666637*I, 0.4132695143633027 - 0.7590563621857827*I}","{30, 40, 16.243673073347015 - 22.945463991851543*I, 0.532579445027771 - 0.7523102948148047*I}"
"{40, 4, 0. - 53.23247972299339*I, 0. - 1.3143822153825528*I}","{40, 8, 0. - 52.828185986455715*I, 0. - 1.3043996539865608*I}","{40, 12, 0. - 3.4077544226504393*I, 0. - 0.08414208450988739*I}","{40, 16, 0. - 51.199340142771206*I, 0. - 1.264181238093116*I}","{40, 20, 0. - 15.335377289749804*I, 0. - 0.3786512911049334*I}","{40, 24, 0. - 48.20303805309588*I, 0. - 1.1901984704468118*I}","{40, 28, 0. - 45.95470794203823*I, 0. - 1.1346841467169932*I}","{40, 32, 0. - 42.85298600461539*I, 0. - 1.0580984198670467*I}","{40, 36, 0. - 27.655340846190175*I, 0. - 0.6828479221281524*I}","{40, 40, 7.312533267204462 - 31.614937300385957*I, 0.1805563769680114 - 0.780615735811999*I}"
"{50, 4, 0. - 66.44627566184134*I, 0. - 1.3157678348879474*I}","{50, 8, 0. - 66.12389327673496*I, 0. - 1.3093840252818805*I}","{50, 12, 0. - 65.59512736639405*I, 0. - 1.298913413195922*I}","{50, 16, 0. - 64.84767470586361*I, 0. - 1.2841123704131407*I}","{50, 20, 0. - 63.862632709361*I, 0. - 1.2646065883041782*I}","{50, 24, 0. - 17.49540178981056*I, 0. - 0.3464435997982289*I}","{50, 28, 0. - 61.04801668535767*I, 0. - 1.208871617531835*I}","{50, 32, 0. - 59.10517683234879*I, 0. - 1.1703995412346295*I}","{50, 36, 0. - 56.65976804585367*I, 0. - 1.1219756048683895*I}","{50, 40, 0. - 53.4612182596185*I, 0. - 1.0586379853389802*I}"
"{60, 4, 0. - 79.64968880714235*I, 0. - 1.3165237819362372*I}","{60, 8, 0. - 1.3197330437972694*I, 0. - 0.02181376931896313*I}","{60, 12, 0. - 78.94350616522226*I, 0. - 1.3048513415739218*I}","{60, 16, 0. - 78.3290670594552*I, 0. - 1.2946953232967802*I}","{60, 20, 0. - 77.52803492812254*I, 0. - 1.2814551227788848*I}","{60, 24, 0. - 76.52528621742066*I, 0. - 1.2648807639243085*I}","{60, 28, 0. - 75.30093050964922*I, 0. - 1.2446434794983343*I}","{60, 32, 0. - 73.82598482503077*I, 0. - 1.2202642119839797*I}","{60, 36, 0. - 72.05800957034127*I, 0. - 1.1910414805015086*I}","{60, 40, 0. - 69.93068399333326*I, 0. - 1.1558790742699714*I}"
"{70, 4, 0. - 92.8471641663374*I, 0. - 1.3169810520047858*I}","{70, 8, 0. - 1.8512519831693863*I, 0. - 0.026258893378289166*I}","{70, 12, 0. - 92.24333440151314*I, 0. - 1.3084160908016047*I}","{70, 16, 0. - 91.72078626687097*I, 0. - 1.3010040605229924*I}","{70, 20, 0. - 91.04370682351733*I, 0. - 1.2914000967874797*I}","{70, 24, 0. - 90.20314048921038*I, 0. - 1.2794771700597216*I}","{70, 28, 0. - 89.18815232411467*I, 0. - 1.265080174810137*I}","{70, 32, 0. - 20.31050235556405*I, 0. - 0.28809223199381634*I}","{70, 36, 0. - 27.311323026443155*I, 0. - 0.3873946528573497*I}","{70, 40, 0. - 84.91402527436834*I, 0. - 1.2044542592108984*I}"
"{80, 4, 0. - 106.04092439685671*I, 0. - 1.3172785639361082*I}","{80, 8, 0. - 105.83993006408406*I, 0. - 1.31478173992651*I}","{80, 12, 0. - 1.853663534813443*I, 0. - 0.023026876208862644*I}","{80, 16, 0. - 105.05834063486608*I, 0. - 1.305072554470386*I}","{80, 20, 0. - 11.736020200387708*I, 0. - 0.14578907081226966*I}","{80, 24, 0. - 103.74561685271294*I, 0. - 1.2887654267417756*I}","{80, 28, 0. - 102.87539623224959*I, 0. - 1.2779552326987524*I}","{80, 32, 0. - 101.85124290519016*I, 0. - 1.2652328311203747*I}","{80, 36, 0. - 20.33858358420093*I, 0. - 0.2526532122260985*I}","{80, 40, 0. - 28.496736424679998*I, 0. - 0.3539967257724223*I}"
"{90, 4, 0. - 119.23220521255159*I, 0. - 1.3174829305254319*I}","{90, 8, 0. - 119.05356854418235*I, 0. - 1.3155090446870978*I}","{90, 12, 0. - 1.9667817643557832*I, 0. - 0.021732395186251748*I}","{90, 16, 0. - 118.36053113734312*I, 0. - 1.3078511727883217*I}","{90, 20, 0. - 117.84150567746387*I, 0. - 1.3021160848338549*I}","{90, 24, 0. - 117.20255351321525*I, 0. - 1.2950558399250303*I}","{90, 28, 0. - 116.43930708514962*I, 0. - 1.28662217773646*I}","{90, 32, 0. - 115.54580920742636*I, 0. - 1.2767492730102359*I}","{90, 36, 0. - 114.5145506453318*I, 0. - 1.2653541507771469*I}","{90, 40, 0. - 21.955411110624176*I, 0. - 0.2426012277417036*I}"
"{100, 4, 0. - 132.4217487229238*I, 0. - 1.317629340526605*I}","{100, 8, 0. - 132.26098234987484*I, 0. - 1.3160296751231326*I}","{100, 12, 0. - 132.00030771179237*I, 0. - 1.3134358976297749*I}","{100, 16, 0. - 131.63830333184188*I, 0. - 1.3098338639984266*I}","{100, 20, 0. - 131.1730665344275*I, 0. - 1.305204642133607*I}","{100, 24, 0. - 15.017878045216758*I, 0. - 0.14943162234046525*I}","{100, 28, 0. - 129.92108977635328*I, 0. - 1.292747161953764*I}","{100, 32, 0. - 129.12722989242687*I, 0. - 1.284848058631113*I}","{100, 36, 0. - 128.21498447353292*I, 0. - 1.2757709897863971*I}","{100, 40, 0. - 16.54665565506821*I, 0. - 0.16464333985142499*I}"
"{200, 4, 0. - 264.27888209388317*I, 0. - 1.3180991625630083*I}","{200, 8, 0. - 6.7806512714650164*I, 0. - 0.03381870958336666*I}","{200, 12, 0. - 4.5498195062694435*I, 0. - 0.02269236661481019*I}","{200, 16, 0. - 263.8885522680715*I, 0. - 1.3161523803893842*I}","{200, 20, 0. - 263.65870448597127*I, 0. - 1.315006007411328*I}","{200, 24, 0. - 263.37840540501816*I, 0. - 1.3136080070075717*I}","{200, 28, 0. - 3.0693501251602364*I, 0. - 0.0153084794272331*I}","{200, 32, 0. - 262.6654262729467*I, 0. - 1.3100520013613302*I}","{200, 36, 0. - 262.23183596290966*I, 0. - 1.307889456174113*I}","{200, 40, 0. - 28.467829053089872*I, 0. - 0.14198418480344074*I}"
