"{300, 4, 0. - 511.1386294436277*I, 0. - 1.7009604973165646*I}","{300, 8, 0. - 1.6161746979636942*I, 0. - 0.005378285184571362*I}","{300, 12, 0. - 1.8493177926971747*I, 0. - 0.006154135749408235*I}","{300, 16, 0. - 7.322556127390175*I, 0. - 0.024367907245890767*I}","{300, 20, 0. - 6.786776738572714*I, 0. - 0.022584947549326835*I}","{300, 24, 0. - 8.339335854258318*I, 0. - 0.027751533624819694*I}","{300, 28, 0. - 16.474805842432815*I, 0. - 0.05482464506633217*I}","{300, 32, 0. - 510.11880705643074*I, 0. - 1.6975667456120824*I}","{300, 36, 0. - 509.84644656234485*I, 0. - 1.6966603878946585*I}","{300, 40, 0. - 509.54266263661117*I, 0. - 1.695649459689222*I}"
"{400, 4, 0. - 681.2463373373944*I, 0. - 1.7009896063355665*I}","{400, 8, 0. - 1.4196137195108303*I, 0. - 0.0035446035443466423*I}","{400, 12, 0. - 2.2728138201931776*I, 0. - 0.005674940874389956*I}","{400, 16, 0. - 3.1949294715466072*I, 0. - 0.007977351988880417*I}","{400, 20, 0. - 680.9515364028507*I, 0. - 1.7002535241019994*I}","{400, 24, 0. - 5.521475323374805*I, 0. - 0.013786455239387778*I}","{400, 28, 0. - 680.6622667070875*I, 0. - 1.6995312527018414*I}","{400, 32, 0. - 10.122012999714688*I, 0. - 0.025273440698413703*I}","{400, 36, 0. - 18.7627062464933*I, 0. - 0.04684820535953383*I}","{400, 40, 0. - 680.0507367977099*I, 0. - 1.6980043365735578*I}"
"{500, 4, 0. - 851.3520480222359*I, 0. - 1.7010030929515203*I}","{500, 8, 0. - 851.3214356000163*I, 0. - 1.700941929270762*I}","{500, 12, 0. - 851.2720000829726*I, 0. - 1.7008431570089362*I}","{500, 16, 0. - 2.6333201809234947*I, 0. - 0.005261378982864126*I}","{500, 20, 0. - 3.1952260945741306*I, 0. - 0.006384068121027234*I}","{500, 24, 0. - 4.5511067112230545*I, 0. - 0.009093120302143966*I}","{500, 28, 0. - 850.8848437893016*I, 0. - 1.7000696179606425*I}","{500, 32, 0. - 7.328452513968706*I, 0. - 0.01464226276517224*I}","{500, 36, 0. - 850.5776651001134*I, 0. - 1.699455874325901*I}","{500, 40, 0. - 11.730847465713223*I, 0. - 0.023438256674751697*I}"
"{600, 4, 0. - 1021.4567593333643*I, 0. - 1.701010423535994*I}","{600, 8, 0. - 1.8483185228626449*I, 0. - 0.003077965899854529*I}","{600, 12, 0. - 1.9611161696692754*I, 0. - 0.003265805444911366*I}","{600, 16, 0. - 2.453355824545378*I, 0. - 0.0040855217727649926*I}","{600, 20, 0. - 1021.2602015459664*I, 0. - 1.700683099993283*I}","{600, 24, 0. - 3.3902391919338584*I, 0. - 0.005645693908299515*I}","{600, 28, 0. - 1021.0674341021588*I, 0. - 1.7003620884299064*I}","{600, 32, 0. - 15.468164659839623*I, 0. - 0.02575880875910012*I}","{600, 36, 0. - 6.790046266444018*I, 0. - 0.011307321009898449*I}","{600, 40, 0. - 8.341387370415237*I, 0. - 0.013890736670133618*I}"
"{700, 4, 0. - 1191.5608992863865*I, 0. - 1.701014845519467*I}","{700, 8, 1.9910396796158222*^-10 - 1191.5390277932868*I, 0. - 1.7009836228312445*I}","{700, 12, 0. - 1.960991032325339*I, 0. - 0.002799416177480855*I}","{700, 16, 0. - 5.293112818719449*I, 0. - 0.007556192460698714*I}","{700, 20, 0. - 5.854469673194743*I, 0. - 0.00835755841997822*I}","{700, 24, 0. - 1191.316509468441*I, 0. - 1.7006659664074817*I}","{700, 28, 0. - 1191.2271917633666*I, 0. - 1.7005384607614085*I}","{700, 32, 0. - 1191.1242416983398*I, 0. - 1.7003914942160454*I}","{700, 36, 0. - 14.403992286940145*I, 0. - 0.020562444378215767*I}","{700, 40, 0. - 1190.878256238287*I, 0. - 1.7000403372423796*I}"
"{800, 4, 0. - 1361.6646820135009*I, 0. - 1.7010177164440985*I}","{800, 8, 0. - 5.027809414169427*I, 0. - 0.0062808362450586215*I}","{800, 12, 0. - 1.8484707638635116*I, 0. - 0.00230914523905498*I}","{800, 16, 0. - 1.961260677013207*I, 0. - 0.002450044568411252*I}","{800, 20, 0. - 3.0638499327396835*I, 0. - 0.0038274202782506974*I}","{800, 24, 0. - 1361.4508340929171*I, 0. - 1.700750573507704*I}","{800, 28, 0. - 3.3900664146837864*I, 0. - 0.004234936183240208*I}","{800, 32, 0. - 1361.2826105244196*I, 0. - 1.7005404253896559*I}","{800, 36, 0. - 4.551951233946108*I, 0. - 0.005686385051775275*I}","{800, 40, 0. - 1361.0674076498333*I, 0. - 1.700271589818655*I}"
"{900, 4, 0. - 1531.7682265266192*I, 0. - 1.7010196852044634*I}","{900, 8, 0, 0}","{900, 12, 0. - 2.2719105221598053*I, 0. - 0.0025229433894056697*I}","{900, 16, 0. - 1.4197826404930631*I, 0. - 0.0015766603448007365*I}","{900, 20, 0. - 2.27278030661442*I, 0. - 0.002523909279971594*I}","{900, 24, 0. - 1531.5781337599913*I, 0. - 1.7008085882953818*I}","{900, 28, 0. - 2.2737955973874504*I, 0. - 0.002525036754455803*I}","{900, 32, 0. - 1531.428607006891*I, 0. - 1.7006425397078193*I}","{900, 36, 0. - 1531.3381335538054*I, 0. - 1.7005420694656364*I}","{900, 40, 0. - 5.030416944041237*I, 0. - 0.005586248688552179*I}"
"{1000, 4, 0. - 1.6155709917430265*I, 0. - 0.0016147636099380575*I}","{1000, 8, 0. - 4.546963724901854*I, 0. - 0.0045446913792122475*I}","{1000, 12, 0. - 1.9607676292061276*I, 0. - 0.0019597877353384583*I}","{1000, 16, 0. - 1.9610563258055391*I, 0. - 0.001960076287661708*I}","{1000, 20, 0. - 1701.7536481165105*I, 0. - 1.7009031965182513*I}","{1000, 24, 0. - 1701.700516073366*I, 0. - 1.7008500910278521*I}","{1000, 28, 0. - 6.284807952718911*I, 0. - 0.006281667119159331*I}","{1000, 32, 0. - 3.1952685925215323*I, 0. - 0.0031936717566432107*I}","{1000, 36, 0. - 1701.4845228008678*I, 0. - 1.7006342056980188*I}","{1000, 40, 0. - 1701.3938112269382*I, 0. - 1.7005435394572095*I}"
"{1500, 4, 0. - 2552.3871582515194*I, 0. - 1.7010244306907827*I}","{1500, 8, 0. - 2552.3769479589014*I, 0. - 1.7010176260972352*I}","{1500, 12, 0. - 2552.3604610517627*I, 0. - 1.7010066384883458*I}","{1500, 16, 0. - 6.7812582360364*I, 0. - 0.004519332379897634*I}","{1500, 20, 0. - 2552.308511439196*I, 0. - 1.7009720169538127*I}","{1500, 24, 0. - 2552.273088052976*I, 0. - 1.70094840923224*I}","{1500, 28, 0. - 2552.231408727607*I, 0. - 1.7009206322743131*I}","{1500, 32, 0. - 1.1355298644745504*I, 0. - 0.0007567676537651119*I}","{1500, 36, -1.963497700621043*^-10 - 2552.1290984008624*I, 0. - 1.700852448117869*I}","{1500, 40, 0. - 2552.0686332192536*I, 0. - 1.7008121514290262*I}"
"{2000, 4, 0. - 3402.901710962386*I, 0. - 1.7010255990814227*I}","{2000, 8, 0. - 3402.8940526315723*I, 0. - 1.701021770873068*I}","{2000, 12, 0. - 3402.881686527006*I, 0. - 1.7010155893661616*I}","{2000, 16, 0. - 3402.8646035685774*I, 0. - 1.7010070500217833*I}","{2000, 20, 0. - 3402.8427219146392*I, 0. - 1.7009961119293375*I}","{2000, 24, 0. - 3402.8161531796545*I, 0. - 1.7009828308821069*I}","{2000, 28, 0. - 1.9611526646067645*I, 0. - 0.0009803312494910095*I}","{2000, 32, 0. - 3402.7488667823695*I, 0. - 1.7009491960921619*I}","{2000, 36, 0. - 2.272844302798777*I, 0. - 0.001136138116870171*I}","{2000, 40, 0. - 3402.6628121754084*I, 0. - 1.7009061795428186*I}"
"{2500, 4, 0. - 4253.415863041564*I, 0. - 1.701026139988628*I}","{2500, 8, 0. - 1.4190327172514292*I, 0. - 0.000567499586983175*I}","{2500, 12, 0. - 4253.399842741552*I, 0. - 1.7010197331499906*I}","{2500, 16, 0. - 4253.386175793196*I, 0. - 1.7010142674637858*I}","{2500, 20, 0. - 4253.368669805634*I, 0. - 1.70100726646896*I}","{2500, 24, 0. - 4253.347414132153*I, 0. - 1.7009987658996812*I}","{2500, 28, 0. - 4253.322405143315*I, 0. - 1.7009887643044652*I}","{2500, 32, 0. - 4253.293583873621*I, 0. - 1.700977238101828*I}","{2500, 36, 0. - 1.9612710551906622*I, 0. - 0.0007843515517659117*I}","{2500, 40, 0. - 4253.22473997173*I, 0. - 1.7009497060474823*I}"
"{3000, 4, 0. - 5103.929814772005*I, 0. - 1.7010264338516932*I}","{3000, 8, 0. - 5103.924708805424*I, 0. - 1.7010247321464504*I}","{3000, 12, 0. - 1.314642923286414*I, 0. - 0.0004381412842147689*I}","{3000, 16, 0. - 5103.905074642082*I, 0. - 1.7010181885159414*I}","{3000, 20, 0. - 5103.890485928304*I, 0. - 1.7010133264216978*I}","{3000, 24, 0. - 5103.872772447423*I, 0. - 1.7010074229119891*I}","{3000, 28, 0. - 5103.851931206736*I, 0. - 1.7010004769894138*I}","{3000, 32, 0. - 6.782046009356445*I, 0. - 0.00226030528557122*I}","{3000, 36, 0. - 2.4527736343424813*I, 0. - 0.0008174549689526684*I}","{3000, 40, 0. - 8.334972635788278*I, 0. - 0.0027778612350569166*I}"
