"{20, 4, 0. - 32.83760207832809*I, 0. - 1.6018342477233214*I}","{20, 8, 0. - 4.832178764835635*I, 0. - 0.23571603730905535*I}","{20, 12, 0. - 30.65031048697945*I, 0. - 1.4951370969258269*I}","{20, 16, 0. - 10.918168820357229*I, 0. - 0.5325936009930355*I}","{20, 20, 0. - 14.528754119153882*I, 0. - 0.7087197131294577*I}","{20, 24, 6.282656455920207 - 18.699323909936613*I, 0.306471046630254 - 0.9121621419481275*I}","{20, 28, 11.25461307266312 - 18.463471020211873*I, 0.5490055157396645 - 0.9006571229371646*I}","{20, 32, 15.167095323912264 - 18.34216061736884*I, 0.7398583084835251 - 0.8947395423106752*I}","{20, 36, 18.666152965569665 - 18.270692459221433*I, 0.9105440471009594 - 0.8912532906937285*I}","{20, 40, 21.939128675808572 - 18.22348096138817*I, 1.0702013988199304 - 0.8889502907994229*I}"
"{30, 4, 0. - 49.102110089435044*I, 0. - 1.609905248833936*I}","{30, 8, 0. - 48.58230599815355*I, 0. - 1.5928624917427394*I}","{30, 12, 0. - 3.417477023790585*I, 0. - 0.11204842700952738*I}","{30, 16, 0. - 46.45135800552674*I, 0. - 1.5229953444434998*I}","{30, 20, 0. - 44.70598822134105*I, 0. - 1.4657701056177395*I}","{30, 24, 0. - 14.521763480282461*I, 0. - 0.4761233927961463*I}","{30, 28, 0. - 19.043488126451468*I, 0. - 0.6243766598836548*I}","{30, 32, 0. - 24.40813952873009*I, 0. - 0.8002668697944292*I}","{30, 36, 9.417292607257341 - 27.813523153278656*I, 0.30876369204122434 - 0.9119187919107756*I}","{30, 40, 14.646521395251327 - 27.55406678915728*I, 0.48021381623774845 - 0.9034120258740092*I}"
"{40, 4, 0. - 65.31685872720058*I, 0. - 1.6127619438814957*I}","{40, 8, 0. - 64.9290352917075*I, 0. - 1.6031860565853704*I}","{40, 12, 0. - 64.29118703902546*I, 0. - 1.5874367170129742*I}","{40, 16, 0. - 11.718959843902375*I, 0. - 0.28935703318277467*I}","{40, 20, 0. - 12.680091976561007*I, 0. - 0.3130886907792841*I}","{40, 24, 0. - 60.64270078517845*I, 0. - 1.4973506366710727*I}","{40, 28, 0. - 58.69025704105402*I, 0. - 1.4491421491618275*I}","{40, 32, 0. - 19.007826924649354*I, 0. - 0.46932905986788526*I}","{40, 36, 0. - 23.745360008628037*I, 0. - 0.5863051853982231*I}","{40, 40, 0. - 27.70764645350836*I, 0. - 0.6841394186051447*I}"
"{50, 4, 0. - 81.51172603006539*I, 0. - 1.61409358475377*I}","{50, 8, 0. - 81.20203107869695*I, 0. - 1.6079610114593454*I}","{50, 12, 0. - 80.69603179201968*I, 0. - 1.5979412236043502*I}","{50, 16, 0. - 5.539172427991083*I, 0. - 0.10968658273249669*I}","{50, 20, 0. - 14.402438979466222*I, 0. - 0.28519681147457865*I}","{50, 24, 0. - 15.02612600149036*I, 0. - 0.2975470495344626*I}","{50, 28, 0. - 76.46240508102224*I, 0. - 1.514107031307371*I}","{50, 32, 0. - 74.73357740393946*I, 0. - 1.4798728198799893*I}","{50, 36, 0. - 72.64316352689431*I, 0. - 1.4384784856810755*I}","{50, 40, 0. - 26.017665583740488*I, 0. - 0.5152012986879304*I}"
"{60, 4, 0. - 97.69663601166094*I, 0. - 1.614820429944809*I}","{60, 8, 0. - 2.277123990289926*I, 0. - 0.03763841306264341*I}","{60, 12, 0. - 7.325900689584904*I, 0. - 0.12108926759644469*I}","{60, 16, 0. - 96.43207366432945*I, 0. - 1.5939185729641232*I}","{60, 20, 0. - 95.67135550872017*I, 0. - 1.5813447191523995*I}","{60, 24, 0. - 13.609216065961988*I, 0. - 0.22494572009854527*I}","{60, 28, 0. - 18.778823429505767*I, 0. - 0.3103937756943102*I}","{60, 32, 0. - 92.230006157838*I, 0. - 1.5244629116998019*I}","{60, 36, 0. - 90.63398193860918*I, 0. - 1.4980823460927137*I}","{60, 40, 0. - 88.76441265507367*I, 0. - 1.4671803744640277*I}"
"{70, 4, 0. - 1.0703924563378624*I, 0. - 0.01518287172110443*I}","{70, 8, 0. - 113.65483296360037*I, 0. - 1.612125290263835*I}","{70, 12, 0. - 113.29575377342725*I, 0. - 1.6070319684174077*I}","{70, 16, 0. - 112.79558966322544*I, 0. - 1.5999374420315666*I}","{70, 20, 0. - 112.15000661781639*I, 0. - 1.5907802357137075*I}","{70, 24, 0. - 111.35327297445473*I, 0. - 1.5794790492830457*I}","{70, 28, 0. - 15.820046373742784*I, 0. - 0.22439782090415294*I}","{70, 32, 0. - 20.28674086870359*I, 0. - 0.28775518962700125*I}","{70, 36, 0. - 21.9231783799028*I, 0. - 0.31096706921847944*I}","{70, 40, 0. - 106.46106145551161*I, 0. - 1.5100859780923632*I}"
"{80, 4, 0. - 130.0514850694793*I, 0. - 1.6155463983786247*I}","{80, 8, 0. - 129.85810408351077*I, 0. - 1.6131441501057238*I}","{80, 12, 0. - 1.9676696309328725*I, 0. - 0.024443101005377298*I}","{80, 16, 0. - 129.1081977021574*I, 0. - 1.603828542883943*I}","{80, 20, 0. - 11.73161727292005*I, 0. - 0.1457343760611186*I}","{80, 24, 0. - 127.85653093550692*I, 0. - 1.5882798873976014*I}","{80, 28, 0. - 127.03217380195349*I, 0. - 1.5780394261112234*I}","{80, 32, 0. - 15.34378800275985*I, 0. - 0.19060606214608508*I}","{80, 36, 0. - 21.90706787744985*I, 0. - 0.2721374891608677*I}","{80, 40, 0. - 24.92474753285294*I, 0. - 0.3096241929546949*I}"
"{90, 4, 0. - 146.22474196010074*I, 0. - 1.615743005083986*I}","{90, 8, 0. - 146.0528365143546*I, 0. - 1.6138434973961833*I}","{90, 12, 0. - 2.459516555384534*I, 0. - 0.02717697851253629*I}","{90, 16, 0. - 145.3873657037444*I, 0. - 1.6064902287706562*I}","{90, 20, 0. - 144.890425635654*I, 0. - 1.6009991782945192*I}","{90, 24, 0. - 144.28085361618378*I, 0. - 1.594263575869434*I}","{90, 28, 0. - 143.55509947486874*I, 0. - 1.5862441930924722*I}","{90, 32, 0. - 18.791396995802007*I, 0. - 0.2076397458099669*I}","{90, 36, 0. - 14.460627544733008*I, 0. - 0.1597859397208067*I}","{90, 40, 0. - 21.93454153256374*I, 0. - 0.24237062466921258*I}"
"{100, 4, 0. - 162.3963286091103*I, 0. - 1.6158838667573163*I}","{100, 8, 0. - 162.24159741540308*I, 0. - 1.6143442528895828*I}","{100, 12, 0. - 1.7212688468420332*I, 0. - 0.01712705320240829*I}","{100, 16, 0. - 9.147788487250729*I, 0. - 0.09102277101742019*I}","{100, 20, 0. - 161.1973907831273*I, 0. - 1.6039541371455452*I}","{100, 24, 0. - 160.65128581310833*I, 0. - 1.598520256846849*I}","{100, 28, 0. - 160.00246686540282*I, 0. - 1.592064346919431*I}","{100, 32, 0. - 159.24882018830218*I, 0. - 1.5845653750079818*I}","{100, 36, 0. - 23.47709550593887*I, 0. - 0.23360294035760068*I}","{100, 40, 0. - 16.54001219560297*I, 0. - 0.16457723577714398*I}"
"{200, 4, 0. - 324.07535717116934*I, 0. - 1.6163359459908695*I}","{200, 8, 0. - 1.2190500158254454*I, 0. - 0.006080049954241623*I}","{200, 12, 0. - 4.239455164896701*I, 0. - 0.021144414787514717*I}","{200, 16, 0. - 323.69964385705003*I, 0. - 1.6144620641249379*I}","{200, 20, 0. - 323.4785218024506*I, 0. - 1.613359210984791*I}","{200, 24, 0. - 323.2091707303902*I, 0. - 1.6120158141166594*I}","{200, 28, 0. - 2.643340007405607*I, 0. - 0.013183740685314749*I}","{200, 32, 0. - 322.52469559700086*I, 0. - 1.6086019730523733*I}","{200, 36, 0. - 322.10852212689827*I, 0. - 1.606526294897248*I}","{200, 40, 0. - 321.64243318836594*I, 0. - 1.6042016617873613*I}"
